movie_title,title_year,region,budget,gross
Cannon Fodder,1995,Japan,22000000.0,41419880.11019765
Bilby,2018,USA,23000000.0,1345961.9015414312
I Bought a Vampire Motorcycle,1990,United Kingdom,29000000.0,57399702.52566122
The Twentieth Century,2019,Canada,110000000.0,110137219.30493183
O.C. and Stiggs,1985,USA,9000000.0,9362016.143353628
Castle in the Desert,1942,USA,96000000.0,448085078.00347614
Vishwatma,1992,India,985000000.0,4886035997.5165825
Photocopy,2017,Egypt,77000000.0,145478581.2839773
Malaya,1949,USA,31000000.0,68332854.58744475
A Gentle Breeze in the Village,2007,Japan,504000000.0,3427269183.501589
Comin' Round the Mountain,1951,USA,883000000.0,274960038.3444155
7 Pecados Rurais,2013,Portugal,5000000.0,981399.3834706008
The Guys,2002,USA,46000000.0,83753195.68368089
A Land Imagined,2018,Singapore,465000000.0,170016417.45139614
Troppo forte,1986,Italy,1000000.0,4550065.554203068
A Serial Killer's Guide to Life,2019,United Kingdom,27000000.0,99804339.67528707
Mobile Suit Gundam II: Soldiers of Sorrow,1981,Japan,27000000.0,26318606.868178267
Big House Bunny,1950,USA,36000000.0,55085044.408815905
Sword of Sherwood Forest,1960,United Kingdom,12000000.0,9983599.763156755
Which Way to the Front?,1970,USA,2000000.0,16559277.551551403
Garm Wars: The Last Druid,2014,Canada,724000000.0,756378327.3403151
Johnny Apollo,1940,USA,28000000.0,48723682.51489341
Tiyaan,2017,India,2400000.0,2000000.0
The Diary of a Chambermaid,1946,USA,4000000.0,4003025.227740583
The Redeemed and the Dominant: Fittest on Earth,2018,USA,3000000.0,5617400.089352618
Doosukeltha,2013,India,17000000.0,7739174.79838014
Move,2012,Germany,88000000.0,28551785.42045066
The Idolmaker,1980,USA,84000000.0,12975733.776389146
River of Death,1989,USA,38000000.0,172384743.5522354
The Sinking of Van Der Wijck,2013,Indonesia,5000000.0,2765728.723170857
Wishful Thinking,1997,USA,7000000.0,5197108.159474435
Desire Under the Elms,1958,USA,7000000.0,10744609.267237097
Roller Coaster Rabbit,1990,USA,3000000.0,10456545.108129142
Susan and God,1940,USA,30000000.0,227656363.38506776
The Allnighter,1987,USA,53000000.0,16654931.912082164
Raw Justice,1994,USA,18000000.0,169724368.98080853
Brownian Movement,2010,Netherlands,17000000.0,90726428.3235461
Space Amoeba,1970,Japan,330000000.0,1444562033.528821
Vettah,2016,India,22000000.0,12096961.44099328
3 Bad Men,1926,USA,19000000.0,41214698.23035457
"H.M. Pulham, Esq.",1941,USA,24000000.0,7503077.060334067
The App,2019,Italy,8000000.0,3713258.952126692
Anne of the Indies,1951,USA,89000000.0,472297970.29295325
Expecting,2013,USA,8000000.0,26441178.94216632
Denise Calls Up,1995,USA,15000000.0,7065813.389152916
Aflatoon,1997,India,45000000.0,409301566.5651567
Shaadi Karke Phas Gaya Yaar,2006,India,37000000.0,10211582.931021443
Mack & Rita,2022,USA,40000000.0,24432356.00703974
The Story of Mankind,1957,USA,4000000.0,2103961.64769296
Future Cops,1993,China,42000000.0,19379004.979654316
Farewell Amor,2020,USA,944000000.0,549347699.9367223
The Tunnel of Love,1958,USA,1000000.0,9291713.87128498
A Viking Saga: The Darkest Day,2013,United Kingdom,31000000.0,80808893.5280474
Detective Conan: Private Eye in the Distant Sea,2013,Japan,68000000.0,11913092.731899327
Young Billy Young,1969,USA,5000000.0,1563117.2295319813
I Met a Girl,2020,Australia,28000000.0,105493629.2394773
Kisses and Caroms,2006,USA,81000000.0,502388595.82063407
The Return of Count Yorga,1971,USA,34000000.0,53824804.73791976
Writer,2021,India,8000000.0,2299747.3435591916
Battle in Outer Space,1959,Japan,42000000.0,51250834.78511989
Red Planet Mars,1952,USA,79000000.0,57557542.00756731
The Emperor's New Clothes,2015,USA,9000000.0,133185.18918101906
Poor Boy's Game,2007,Canada,11000000.0,2822167.8008928075
Journey to Greenland,2016,France,3000000.0,3121401.44449203
Hillbillys in a Haunted House,1967,USA,43000000.0,179950113.30574206
The August Virgin,2019,Spain,39000000.0,34476768.305036314
Francis,1950,USA,29000000.0,34775971.06281514
Default,2018,South Korea,64000000.0,115317497.63270536
Chicken Park,1994,Italy,9000000.0,31817367.083834022
Footsteps in the Dark,1941,USA,15000000.0,114903108.47482088
Pups Alone,2021,USA,23000000.0,64058002.68264588
The Boneyard,1991,USA,47000000.0,77772566.45392504
All the Freckles in the World,2019,Mexico,99000000.0,202996061.40494874
Topper Takes a Trip,1938,USA,94000000.0,449150849.17337596
Man on High Heels,2014,South Korea,48000000.0,12425290.036357366
Jayantabhai Ki Luv Story,2013,India,524000000.0,2350751912.526379
The Great Rupert,1950,USA,11000000.0,18053383.736035638
Hey There!,2021,Turkey,54000000.0,28582668.520811446
I Feel Good,2018,France,4000000.0,165889.6728706032
His Highness Abdullah,1990,India,44000000.0,42267189.05972079
Whose Streets?,2017,USA,39000000.0,18320682.92454021
The Pomegranate,2011,Turkey,11000000.0,13908097.679356778
Little Fauss and Big Halsy,1970,USA,69000000.0,87434366.6168407
Rich Kids,2007,Denmark,47000000.0,22578820.701368373
The Little Giant,1933,USA,71000000.0,196637153.57992995
Manhattan Romance,2014,USA,6000000.0,7630439.8175269235
The Source of Shadows,2020,USA,62000000.0,39345401.29003798
Punyalan Agarbattis,2013,India,63000000.0,109492110.2534698
Passing Fancy,1933,Japan,9000000.0,12602277.038130837
Rose Plays Julie,2019,Ireland,7000000.0,11178469.862544822
Hansan: Rising Dragon,2022,South Korea,31000000.0,57589487.243417636
The Devil and Max Devlin,1981,USA,60000000.0,47487534.75145429
While We Live,2017,Denmark,7000000.0,15567601.449352743
Different from the Others,1919,Germany,31000000.0,41835173.52505469
Playdurizm,2020,Czech Republic,16000000.0,122672275.35880889
3 Needles,2005,Canada,35000000.0,137904517.45917046
The West Point Story,1950,USA,33000000.0,36432801.56975375
Chicago 10,2007,USA,56000000.0,173720635.7107616
Rhymes for Young Ghouls,2013,Canada,65000000.0,100312455.35121849
The Wheeler Dealers,1963,USA,44000000.0,186523110.66318884
Kim Dotcom: Caught in the Web,2017,New Zealand,99000000.0,223465405.65205398
On the Occasion of Remembering the Turning Gate,2002,South Korea,9000000.0,5973914.033875037
I Love Sarah Jane,2008,Australia,79000000.0,26251955.15862907
May 6th,2004,Netherlands,85000000.0,117366598.98969802
Royal Bengal Rahasya,2011,India,26000000.0,7490747.328943094
Immanuel,2013,India,34000000.0,19227218.117835548
Bloodhounds of Broadway,1989,USA,4000000.0,43671.0
Vidheyan,1994,India,17000000.0,117300082.89413096
John Paul Jones,1959,Spain,25000000.0,13498970.562153256
Life in Color,2015,USA,518000000.0,662519802.5900068
Saint Seiya: Evil Goddess Eris,1987,Japan,15000000.0,7226138.030432621
Ivan Tsarevich & the Grey Wolf,2011,Russia,31000000.0,24772675.04285854
Facing Nolan,2022,USA,43000000.0,92825248.20041083
Scenes from the Class Struggle in Beverly Hills,1989,USA,33000000.0,19800642.082196224
Charter,2020,Sweden,26000000.0,70152132.2801656
Hell's House,1932,USA,66000000.0,534487960.9321954
Raam,2005,India,468000000.0,674221302.2457405
The Zoot Cat,1944,USA,87000000.0,19283735.127590552
Altman,2014,Canada,910000000.0,140041910.13974622
A Jitney Elopement,1915,USA,22000000.0,13002581.422705803
Bunker Hill Bunny,1950,USA,163000000.0,235108945.5817803
The Oscar,1966,USA,56000000.0,22018723.76712729
In Old Oklahoma,1943,USA,36000000.0,63835585.87851372
War Games,2011,Italy,450000000.0,841366547.6476743
Fierce,2020,Poland,2000000.0,1967598.4484310756
Gamera vs. Jiger,1970,Japan,42000000.0,1359746.1589919887
Tarzan's Greatest Adventure,1959,USA,14000000.0,5754548.487319719
After Masks,2021,USA,54000000.0,13629811.132290656
Above Majestic,2018,USA,27000000.0,14393457.078464275
Claire Dolan,1998,USA,46000000.0,16439891.532089524
How to Make a Monster,1958,USA,10000000.0,3902325.301535576
Psycho Cop,1989,USA,75000000.0,147824993.4745143
Toad Road,2012,USA,59000000.0,109586717.10965818
Slam,2016,Italy,42000000.0,59707706.14279355
Balupu,2013,India,4000000.0,8500000.0
The Other Side of the Mirror,2016,USA,4000000.0,1416362.8553191097
Aravindante Athidhikal,2018,India,94000000.0,45560214.60810844
Impact Point,2008,USA,19000000.0,8095325.265309793
The Male Animal,1942,USA,18000000.0,6024573.203122547
Rodin,2017,France,15000000.0,82517526.35929763
Appointment with Danger,1950,USA,72000000.0,53851100.432736
Letter to Brezhnev,1985,United Kingdom,2000000.0,4321457.873692855
Dangerous Moves,1984,France,37000000.0,358365306.4195006
Flesh for the Beast,2003,USA,10000000.0,8978731.9358772
Dark Web: Descent Into Hell,2021,Argentina,15000000.0,2199143.9306635335
So What Is Love,2019,Netherlands,9000000.0,6630601.699859537
May Who?,2015,Thailand,7000000.0,42721032.28352718
Bungee Jumping of Their Own,2001,South Korea,55000000.0,127207853.80535877
Man of the Match,2022,India,35000000.0,113690655.13239232
Gopher Broke,2004,USA,61000000.0,85427734.13324903
The Beast of Bray Road,2005,USA,2000000.0,749103.252225312
Karate Cop,1991,USA,17000000.0,48813611.985379286
The Beast of the City,1932,USA,73000000.0,142020531.33673698
Way Back Home,2013,South Korea,78000000.0,674287365.0468093
Two Half-Times in Hell,1961,Hungary,11000000.0,3444912.827301154
Page Miss Glory,1935,USA,48000000.0,17657517.13070067
Ivory Tower,2014,USA,45000000.0,75783710.31785443
Comme les autres,2008,France,51000000.0,38288573.64004113
Basic Slaughter,2007,USA,36000000.0,38439999.58147927
Agnes,2021,USA,31000000.0,112438767.59573369
My Tender Matador,2020,Chile,34000000.0,231195053.53329763
The Last of England,1987,United Kingdom,16000000.0,9283829.078388778
Vacation from Marriage,1945,United Kingdom,25000000.0,31402939.421606038
His Majesty O'Keefe,1954,USA,28000000.0,95599990.81998158
Thirimali,2022,India,62000000.0,111140895.82192625
Hard Breakers,2010,USA,21000000.0,103086015.53566083
Visit to a Small Planet,1960,USA,100000000.0,88195561.84846066
Finding Mr. Destiny,2010,South Korea,1000000.0,1610903.9924780135
A Lady Takes a Chance,1943,USA,65000000.0,103243186.09087509
Margaret's Museum,1995,Canada,60000000.0,49507528.569154166
Rhapsody Rabbit,1946,USA,33000000.0,10622938.270757565
Cyrano Agency,2010,South Korea,785000000.0,596923261.7477874
"Cruel, Cruel Love",1914,USA,37000000.0,151911168.59126723
A Concerto Is a Conversation,2020,USA,56000000.0,70499311.28499924
The Bread and Alley,1970,Iran,89000000.0,132366467.96997651
The Last Woman,1976,France,6000000.0,4151520.2366489177
The Bloody Judge,1970,Italy,655000000.0,2095275234.2433288
Blood of Dracula,1957,USA,84000000.0,34204687.661401175
Love Nest,1951,USA,75000000.0,32793732.924334895
Slightly Single in L.A.,2013,USA,28000000.0,22084143.089480974
A Chinese Torture Chamber Story,1994,China,5000000.0,23561378.619013827
Rat Fever,2011,Brazil,51000000.0,42770909.63911039
Whirlygirl,2006,USA,9000000.0,5458066.112952116
Mr. Moto's Last Warning,1939,USA,11000000.0,765878.1801925617
Venky Mama,2019,India,3500000.0,10000000.0
Death in Sarajevo,2016,France,22000000.0,105623275.38060868
The Equation of Love and Death,2008,China,8000000.0,19826912.07890731
Is This Now,2017,United Kingdom,78000000.0,257803463.66846943
County Lines,2019,United Kingdom,126000000.0,1174552508.5742283
The Naked Face,1984,USA,2000000.0,1236634.8153791132
Cruise,2018,USA,47000000.0,40937793.2318455
One Foot in Heaven,1941,USA,23000000.0,89840012.33629924
Asur,2020,India,10000000.0,2636522.0896362294
Phoonk,2008,India,750000.0,2760000.0
Big Star: Nothing Can Hurt Me,2012,USA,84000000.0,3225084.875105166
Santo vs. the Vampire Women,1962,Mexico,23000000.0,118165594.66547234
Breaking Upwards,2009,USA,49000000.0,300817686.4000119
Searching for Sheela,2021,India,37000000.0,28140953.830665283
Inspector Lavardin,1986,France,5000000.0,6538204.713339025
Cowards Bend the Knee,2003,Canada,7000000.0,12774772.72398816
The Quick and the Undead,2006,USA,20000000.0,14487320.550499385
The Last Step,2012,Iran,352000000.0,610018022.9818811
Breaking Glass,1980,United Kingdom,82000000.0,136611555.64056543
Shamus,1973,USA,19000000.0,14334454.957367864
One Touch of Venus,1948,USA,40000000.0,139457327.2075941
Horror Rises from the Tomb,1973,Spain,58000000.0,183433766.87411052
Speech & Debate,2017,USA,69000000.0,2473788.503209828
The Spook Who Sat by the Door,1973,USA,763000000.0,1567179.113278163
Games,1967,USA,49000000.0,85137411.28231964
Kiss or Kill,1997,Australia,32000000.0,61734418.55068098
Delivery: The Beast Within,2013,USA,821000000.0,640599597.7228445
The Duchess of Langeais,2007,France,27000000.0,44677942.247965634
L.E.T.H.A.L. Ladies: Return to Savage Beach,1998,USA,71000000.0,103518284.20204565
The April Fools,1969,USA,469000000.0,388716543.4980001
"One Nation, One King",2018,France,2000000.0,3862281.1202575467
The Chef of South Polar,2009,Japan,46000000.0,158592701.41595274
Feast of the Seven Fishes,2019,USA,3000000.0,2576468.5694782776
"Take Her, She's Mine",1963,USA,82000000.0,32850162.666091315
Out in the Open,2019,Spain,60000000.0,118223797.66718921
Shikari,2016,Bangladesh,5000000.0,15029867.511911888
The Afflicted,2011,USA,180000.0,175742.0
The Simpsons in Plusaversary,2021,USA,32000000.0,3728120.024300246
Zatoichi Goes to the Fire Festival,1970,Japan,86000000.0,164394980.68080434
Torrid Zone,1940,USA,21000000.0,25671408.81731902
Li'l Abner,1959,USA,22000000.0,38422367.0749163
Roe v. Wade,2019,USA,45000000.0,11963560.604873532
Tyrel,2018,USA,3000000.0,106664.8616435134
Crazy Alien,2019,China,45000000.0,66229236.43738739
More Than a Miracle,1967,Italy,19000000.0,13323418.013412816
Sijjin 6,2019,Turkey,26000000.0,48895295.25687631
Wild Flowers,2000,Czech Republic,41000000.0,182738830.96779463
The Lamp,1959,Poland,64000000.0,459435290.09469837
Legacy of Rage,1986,China,20000000.0,73801272.1319203
Waqt,1965,India,957000000.0,1368779334.8691263
Deep Hatred,2022,Brazil,43000000.0,155768272.7837443
Stones for the Rampart,2014,Poland,23000000.0,32086494.83970285
Zila Ghaziabad,2013,India,27000000.0,63869974.76625656
The Renovation,2012,Netherlands,34000000.0,47986938.5358855
The Sea,1895,France,49000000.0,81546511.36034748
Out 1,1971,France,41000000.0,72924427.66907339
Past Midnight,1991,USA,966000000.0,2978593114.271424
"Frank McKlusky, C.I.",2002,USA,59000000.0,18136482.003315866
Rajathandhiram,2015,India,19000000.0,1103360.2371548915
Four Dogs Playing Poker,2000,USA,92000000.0,253685008.30550683
Gloriously Wasted,2012,Finland,3000000.0,429703.80439861276
Throbs at the Desk,1963,Greece,23000000.0,18947253.82338382
Walking Tall Part II,1975,USA,26000000.0,103661660.27639821
Astronaut,2019,Canada,13000000.0,8420315.196320014
Foxtrot Six,2019,Indonesia,72000000.0,272658720.0612142
Running Wild,2017,USA,42000000.0,37991579.73781574
Timboektoe,2007,Netherlands,65000000.0,171640688.0140031
Cat Fishin',1947,USA,71000000.0,121957564.78514576
Dirty Sexy Saint,2019,USA,404000000.0,3931362848.680952
TC 2000,1993,Canada,7000000.0,15275124.115333114
The Frogmen,1951,USA,76000000.0,572361759.001947
Cat Run 2,2014,USA,24000000.0,20421138.635663293
Twilight's Kiss,2019,China,61000000.0,116568900.0231547
Sanam Bewafa,1991,India,58000000.0,43871958.726644725
100,2019,India,27000000.0,30380943.89366569
An Italian Name,2015,Italy,43000000.0,74160382.11482736
Pokémon the Movie: Volcanion and the Mechanical Marvel,2016,Japan,19000000.0,30877215.36548626
Happy Phirr Bhag Jayegi,2018,India,45000000.0,201520591.5008425
Dennis,2007,Denmark,39000000.0,164218893.93387365
Omar Killed Me,2011,France,17000000.0,10011383.792753303
Before the Frost,2018,Denmark,2000000.0,11548787.091952743
Remember My Name,1978,USA,30000000.0,134464593.97571695
Smash Cut,2009,Canada,33000000.0,27842590.564853866
"O-Bi, O-Ba: The End of Civilization",1985,Poland,8000000.0,7039930.019068871
Saawan... The Love Season,2006,India,47000000.0,22091218.033676803
Fury of the Demon,2016,France,7000000.0,7681496.607053058
Angel's Dance,1999,Germany,9000000.0,6202513.303084202
Tube Tales,1999,United Kingdom,59000000.0,212087962.7789694
Veronica,2017,Mexico,83000000.0,508447197.6280135
Excessive Force,1993,USA,3000000.0,1200000.0
In Old California,1942,USA,310000000.0,534042775.9241408
Blood Tea and Red String,2006,USA,5000000.0,13208927.886752328
The Horse Thief,1986,China,7000000.0,1320670.2081943601
Marquis,1989,Belgium,4000000.0,117323.03182052296
Long Live Death,1971,France,31000000.0,20441275.796633326
Candy Stripers,2006,USA,26000000.0,571135.464830697
Darby's Rangers,1958,USA,272000000.0,150772032.14190236
Mr. Natwarlal,1979,India,46000000.0,41527283.57590255
Love and a Bullet,2002,USA,51000000.0,3132950.012486808
Dhaai Akshar Prem Ke,2000,India,17000000.0,13414789.723012347
The Ministers,2009,USA,12000000.0,71128048.57963884
Zatoichi's Revenge,1965,Japan,92000000.0,78235456.47209087
What Love Is,2007,USA,787000000.0,2856847258.165367
Love Is All There Is,1996,USA,45000000.0,28642002.07150433
Level,2021,USA,23000000.0,14155892.082829658
Second Sight,1989,USA,4000000.0,12227296.788846124
The Whaler Boy,2020,Russia,605000000.0,166060087.4876269
The Black Godfather,2019,USA,24000000.0,210726502.13301647
Jhalki,2019,India,13000000.0,4415256.411459562
Chef Donald,1941,USA,551000000.0,2141107717.730284
Wolf Mother,2016,USA,2000000.0,715457.3144996392
April in Paris,1952,USA,33000000.0,8536125.778495906
Ranam,2018,India,45000000.0,53835155.75497924
Smilin' Through,1932,USA,53000000.0,31403540.143942565
Captain January,1936,USA,1000000.0,426514.561514721
Lucky Star,1929,USA,605000000.0,1890532613.261405
Report,1967,USA,48000000.0,16698791.642894631
Pinocchio 3000,2003,Canada,71000000.0,139427046.74066204
The Street Player,1983,Egypt,133000000.0,453318566.0011001
Milada,2017,Czech Republic,31000000.0,5980521.722542455
Bombay Beach,2011,USA,45000000.0,73711373.12854852
Operation: Rabbit,1952,USA,29000000.0,201200036.61444697
Getting Away with Murder,1996,United Kingdom,6000000.0,8331973.266568385
Khamoshiyan,2015,India,99000000.0,800131415.5414941
Innocent Sorcerers,1960,Poland,7000000.0,842921.3210781133
Rebirth of Mothra,1996,Japan,30000000.0,101665622.57313786
The Parson's Widow,1920,Sweden,44000000.0,201127928.25427318
